reward
0.633809142686604
0.5755494874721403
0.5962327465175403
0.5927376695119115
0.5706746972582276
0.618633772229451
0.587443320779155
0.6096122307505792
0.5472705648890768
0.5655840021517395
0.5582331320564492
0.5454813856480141
0.5432501497534638
0.5310175427740869
0.5239604781030074
0.5562550086007154
0.5516222389781521
0.5590088317654975
0.5832383569342239
0.583827305082495
0.5743442572668028
0.6001013457984115
0.5812642733991736
0.567737184639849
0.5357906404723669
0.5476988160786271
0.4943025623484465
0.5255036973888983
0.5340439465939849
0.5642896879665609
0.5596123066559349
0.5518401330166873
0.5697084831754715
0.5623976264643527
0.5729130259584966
0.5453961593627981
0.5480013272086934
0.5517432650135472
0.5467305592905247
0.543199887727466
0.5771217348814621
0.5759232785197349
0.5670613028679031
0.5413190702381344
0.5611595096428889
0.5765726375770385
0.5346076486741178
0.5389467664566712
0.5658740157664647
0.5529518769088957
0.5679869243447773
0.5710720046008577
0.5843168541919124
0.5679669694829257
0.5655609950255744
0.5491949582598576
0.5638971508676408
0.5745121881123416
0.5293820473157099
0.549251584276014
0.5493815157121958
0.5493814067312586
0.5362095357060922
0.5564410308138855
0.5637678898105359
0.5590250889014877
0.5554397252240307
0.5639046943170725
0.5599229982729048
0.5496968827798557
0.5274329651072301
0.5504157780596918
0.5506149074252605
0.5351912567564634
0.5754743213068036
0.5476931145755167
0.5265672379218618
0.5249350867328647
0.5362333748649133
0.5451184900339106
0.5228461225699823
0.5306727043879397
0.5456324744606855
0.5621970473596926
0.5621762688892606
0.5410159980646263
0.5452579702042394
0.5701921980360802
0.5574249058383419
0.5666729140498828
0.5669188096273814
0.5476054685410607
0.5672682795703502
0.5778934717279507
0.563733094653553
0.5535628288315783
0.5609928697204455
0.5666941043246049
0.5608969853833242
0.5432164335875665
0.5597114250400561
0.5700253953072898
0.5597205991245205
0.5536942642756338
0.5660791718044662
0.5469533284746811
0.5506643487689357
0.5560613862751199
0.5482160362372169
0.5601440674785844
0.547595152151931
0.54043753718121
0.5565539785153791
0.5529952300400481
0.5836152606334536
0.5888707900726009
0.5693067520403289
0.5624008636149592
0.5691576203621295
0.5249222101341169
0.5350552541332594
0.5326562786640261
0.521595160540537
0.5283718066191173
0.5381502836661181
0.5048383626484073
0.5342578847752443
0.5305635948726855
0.5512903356272358
0.5548434009550738
0.576961777911286
0.5520901048714071
0.5566433840288888
0.5502796763870923
0.5668511480720535
0.5660453981775053
